QueryName,WeeklySales_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SourceData,SalesView_Updated2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Server,Abacus_Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP,21.31.312.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config Mode,Admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Date,January 1st 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Time,4:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference,XXRP-SYSTEMEXTRACT-ADMIN-20200101-WEEKLYSALES_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Store,Cat,Ref1,04/01/2022 00:00,11/01/2022 00:00,18/01/2022 00:00,25/01/2022 00:00,01/02/2022 00:00,08/02/2022 00:00,15/02/2022 00:00,22/02/2022 00:00,01/03/2022 00:00,08/03/2022 00:00,15/03/2022 00:00,22/03/2022 00:00,29/03/2022 00:00,05/04/2022 00:00,12/04/2022 00:00,19/04/2022 00:00,26/04/2022 00:00,03/05/2022 00:00,10/05/2022 00:00,17/05/2022 00:00,24/05/2022 00:00,31/05/2022 00:00,07/06/2022 00:00,14/06/2022 00:00,21/06/2022 00:00,28/06/2022 00:00,05/07/2022 00:00,12/07/2022 00:00,19/07/2022 00:00,26/07/2022 00:00,02/08/2022 00:00,09/08/2022 00:00,16/08/2022 00:00,23/08/2022 00:00,30/08/2022 00:00,06/09/2022 00:00,13/09/2022 00:00,20/09/2022 00:00,27/09/2022 00:00,04/10/2022 00:00,11/10/2022 00:00,18/10/2022 00:00,25/10/2022 00:00,01/11/2022 00:00,08/11/2022 00:00,15/11/2022 00:00,22/11/2022 00:00,29/11/2022 00:00,06/12/2022 00:00,13/12/2022 00:00,20/12/2022 00:00,27/12/2022 00:00
,30,37,3087XXRP,602.82,361.7,292.36,347.72,432.14,519.85,359.48,318.25,393.76,340.22,469.5,297.58,447.14,515.4,284.68,404.64,409.58,284.74,208.54,240.84,394.8,334.92,410.24,367.14,279.32,227.42,574.98,199.8,240.16,329.8,355.8,242.42,159.44,405.4,263.6,377.42,357.28,284.56,215.32,281.1741053,285.0941564,319.1472814,368.8181548,316.4225315,363.6884379,380.7802404,458.4261598,303.5948089,254.902446,200.5186817,211.1452735,177.9090502
,30,43,3093XXRP,21952.15,22166.38,22492.73,21868.19,22502.53,21989.81,19549.93,21519.05,21864.19,23645.01,22245.68,23083.77,22342.37,22669.55,22176.17,23017.5,23509.84,24590.61,23659.7,23966.54,23323.01,21791.03,25569.88,22602.69,21854.04,21495.46,22463.85,23591.78,23076.04,23038.93,23636.3,24743.75,23855.51,23739.63,22215.86,24083.34,24719.72,23725.94,23674.79,23884.53637,25744.39092,29037.27564,34230.05063,29453.46832,33864.20616,36470.16829,46380.89788,28103.76123,24712.16043,20232.31881,21440.20038,17914.42245
,30,45,3095XXRP,43190.32,44539.08,40129.77,42382.91,44324.75,45857.84,41822.49,42493.29,46391.73,46372.19,44058.1,45896.35,46893.9,47732.37,47125.7,48005.51,49308.55,46662.44,44812.63,47110.7,47080.17,46796.6,46519.13,44219.23,44791.29,44721.99,45704.65,46228.89,44060.59,43976.24,45511.47,47396.81,46804.5,46487.81,44936.49,46294.59,44964.88,44553.35,44954.61,45100.25605,48318.67599,54305.65436,64242.10511,54597.29208,62331.20657,66946.84908,85126.79006,51561.72056,45210.58838,36811.31668,38774.1416,32224.31698
,30,47,3097XXRP,12915.39,13036.2,12402.7,12147.17,13153.78,13426.62,12001.61,12825.54,13262.09,13267.33,12583.08,13356.25,14097.72,13435.23,13535.64,13880.65,13207.73,12874.93,13290.6,13133.13,12615.45,12384.36,13559.18,12324.6,12700.65,12709.84,13332.23,13438.93,12655.85,12667.59,13507.77,13505.21,13281.55,13207.82,13139.6,14128.84,13370.29,13092.35,12765.38,13407.05132,14423.45752,16203.57421,19102.27334,16312.16213,18636.30836,20048.12976,25527.04045,15518.1,13653.98196,11145.45539,11770.47917,9836.919132
,30,48,3098XXRP,3998.8,4369.52,4945.33,3009.62,2796.41,3487,3094.97,3592.16,3399.81,3941.96,3517.34,3178.35,3346.04,3302.93,3231.75,3406.89,3177.32,3215.51,3007.07,3143.95,3265.55,2895.36,3602.5,3090.48,2897.76,2981.95,2922.01,2983.6,3160.01,3417.37,3239.98,3487.86,3212.16,3284.03,3356.51,3271.37,3468.53,4225.21,3881.6,3656.434842,3972.913795,4544.248954,5417.034963,4727.821362,5510.633228,6006.211605,7759.425171,4750.676725,4200.782756,3474.166692,3741.870108,3157.225433
,31,1,311XXRP,17732.88,24293.52,43413.16,15231.6,14793.68,16344.71,17397.16,18306.55,19119.73,33221.13,31135.92,13651.35,12534.69,13377.32,15157.26,14967.12,13140.91,14499.54,14786.4,14360.02,14246.61,13624.33,13927.99,13050.78,14024.65,13221.82,13584.85,13619.13,13727.37,13433.38,13370.98,12972.62,15513.33,16463.02,14859.05,16057.9,17623.12,19079.81,22652.14,17979.82374,19806.72243,22893.63266,27780.68524,24260.99825,28477.51618,31563.28788,41271.85145,25670.84663,23054.08442,19298.67938,20856.63941,17681.92351
,31,2,312XXRP,61103.84,61457.53,58961.2,60051.15,61193,60396.91,58054.17,57433.95,55339.7,62406.36,58215.2,58715.62,56021,58719.39,56603.45,60683.8,62492.06,59195.99,60153.63,62977.68,62566.26,61381.58,60152.84,60324.29,62326.16,56348.02,60781.78,60305.2,59111.45,61036.14,62149.16,56140.4,57295.47,58247.96,56770.64,56891.36,53162.36,59715.89,58208.08,56218.22789,59951.46228,67034.28649,78767.75716,66347.8498,75472.01598,81083.325,102092.9676,61571.7891,53674.23828,43591.79675,46070.16376,38485.306
,31,3,313XXRP,9984.06,9977.59,8662.95,10184.18,8835.3,8546.21,7573,7949.01,7685.67,6834.09,7286.72,7245.43,6966.29,7254.9,8081.61,8004.4,6516.71,7129.39,7398.62,6764.48,7367.51,6472.34,7275.1,10328.65,12281.08,13678.89,16911.37,19733.2,28735.97,41138.48,46168.87,14331.24,9122.14,8676.42,7422.75,7548.96,7072.4,7150.05,7066.53,14239.48984,14302.42506,14725.5186,15233.76001,10732.97013,9699.815988,7470.914205,5449.722454,924.3668872,0,0,0,1109.810749
,31,4,314XXRP,36629.78,37708.39,37618.15,34802.54,36924.24,34739.49,36001.4,35662.56,34315.1,36553.9,37098.5,38916.08,34728.5,37108.13,34246.34,36326,37479.96,36838.8,36724.48,36376.63,34695.49,36125.56,38431.45,35188.59,35957.13,33257.18,35658.61,36675.36,37219.88,37744.21,37510.82,35358.5,34319.29,34394.11,33281.97,33893.07,34001.61,34796.74,33445.26,34067.299,36282.2113,40271.98216,47180.62206,40006.50131,45394.23753,48519.40899,60855.17423,36487.58123,31723.1867,25811.41923,27308.86237,22786.54258
,31,5,315XXRP,17842.76,19830.44,31581.58,19777.38,19980.41,19085.01,19977.81,18979.45,15555.04,14142.91,13615.39,11300.14,11151.28,10988.06,11608.18,11864.71,11903.78,11951.25,16125.12,16605.73,18128.1,13670.51,13021.34,9517.27,11492.46,9373.19,8978.29,9365.45,10083.88,14800.13,12111.55,10976.82,10858.66,13845.43,20145.57,14857.99,14587.82,19512.7,16614.57,15265.07653,17120.68215,20496.90401,25338.38805,22489.96204,26461.69512,29531.49648,38573.01607,23811.35124,21180.55497,17551.00192,19208.29715,16331.39049
,31,6,316XXRP,1940.01,2004.04,2504.3,1474.49,2051.14,2375.05,2704.58,2611.19,4593.18,2306.41,2006.3,2626.84,1931.24,2757.05,2883.41,3464.86,2362.45,3167.78,2719.04,2875.22,1993.95,2070,1712.76,1706.81,3082.54,731.1,1502.59,1361.6,1468.05,1747.64,1578.69,2631.62,853.02,2494.32,1913.15,2098.47,2201.19,924.91,1755.65,1613.651737,1808.061198,2038.805558,2440.740124,2061.357593,2347.309922,2745.706077,3365.072783,2023.092144,1734.502813,1385.775928,1451.126166,1179.582149
,31,7,317XXRP,12158.32,15258.12,15607.78,14210.22,15069.83,12750.76,19943.61,17078.21,16701.07,22266.29,19973.89,16690.98,15846.19,17271.24,14847.92,19361.09,21562.97,23993.44,20023.68,23366.6,23088.54,18999.94,21120.89,16443.6,18551.78,15601.14,14576.5,15281.08,14444.89,17374.33,15434.91,13757.79,14642.39,21398.29,18407.12,15536.99,15584.69,19414.43,18942.1,15778.33647,17207.97605,19841.39981,23667.65294,20657.86686,23809.04345,26179.49529,33624.94023,20391.32986,17908.08721,14572.45555,15593.82014,12991.82192
,31,8,318XXRP,25138.97,25998.05,25914.46,24737.47,26100.1,26484.05,26324.72,24352.47,21620.21,27101.01,25470.3,25429.05,24622.98,24662.17,24612.18,25458.42,26497.77,24760.96,24043.29,25629.14,24532.47,26726.07,26345.32,24272.34,26049.42,23570.34,25633.32,24491.29,24278.1,24266.83,25003.72,23767.93,24787.08,25223.75,22708.33,25899.95,24820.74,25441.34,25442.7,24578.34937,26305.29785,29377.49815,34848.68605,29708.75802,33936.48329,36730.04373,46651.64403,28402.54449,24900.7226,20351.52785,21538.47997,17992.3104
,31,9,319XXRP,6822.87,8848.44,7762.48,9114.01,8529.9,8716.27,13828.9,10832.29,10859.46,12750.21,10544.69,11413.56,10939.79,9855.61,11090.74,15490.02,16052.4,15354.77,14699.82,14026.97,13750.39,14499.21,16232.92,10902.85,12586.58,11372.96,12602.66,10192.83,8532.64,10119.63,11943.46,11415.2,9241.32,11229.14,8909.77,8645.54,7216.86,9474,8574.93,7660.445737,7832.20508,8375.476032,9571.450327,8177.877598,8804.852764,9143.060231,11068.92796,6538.830198,5377.98263,3954.078835,3827.534054,3042.480314
,31,10,3110XXRP,14635.12,18208.24,19947.64,18335.85,19204.62,18854.09,20550.49,18896.41,19553.33,19759.58,15781.46,15108.6,17955.14,17290.2,16819.67,19177.95,19026.61,20586.11,18741.6,19102.39,20437.7,24579.67,24334.58,21009.49,22553.56,21179.79,27427.62,22357.51,22249.7,22498.82,22190.54,21030.64,20946.76,20341.85,17423.35,18518.9,17139.97,16458.87,16275.47,17730.97668,18070.2936,19263.56569,22070.3845,18159.39953,19688.19661,20175.92868,24123.87046,14422.86292,12072.69288,9434.016509,9602.17619,7713.672594
,31,11,3111XXRP,6946.14,10568.39,11219.17,10767.95,8757.46,10708.8,10546.23,9798.06,10367.61,11060.26,10037.02,11339.19,9998.15,10208.9,12833.67,10174.03,11428.79,12399.91,12550.39,13180.28,11268.67,15356.71,13686.61,11671.79,12691.89,12769.3,13168.01,13470.56,12498.78,11168.99,9693.6,11860.83,9165.66,8606.01,9068.12,9704.81,11535.6,9740.55,10107.07,9126.341316,9458.40838,10005.90056,11679.58631,9669.344579,10545.50695,10935.23647,13476.92278,7981.696229,6927.052375,5591.047069,5773.197015,4590.341338
,31,12,3112XXRP,2891.99,1973.49,2369.45,3294,2610.07,2961.07,3176.47,2372.04,2628.82,2901.36,2871.66,3044.01,2953.04,3398.09,2813.4,3141.31,3156.86,3125.96,2480.39,2788.37,3001.86,3040.08,2992.49,2825.76,3478.83,3282.66,3394.37,2903.96,2829.24,3141.86,2791.65,2528.98,2077.71,3163.12,2680.65,2314.63,2519.23,2497.21,3024.97,2564.417632,2670.48612,2930.008744,3383.052231,2796.100736,3087.992703,3301.752336,4170.96995,2534.187345,2188.782197,1760.579348,1868.112621,1542.723638
,31,13,3113XXRP,44700.15,46266.74,44539.56,45384.04,48558.92,45338.61,45999.76,44058.26,44506.97,45709.61,43005.37,47289.81,42723.81,45162.63,41087.84,44323.2,44310.38,43161.56,42906.19,44122.9,44096.72,42103.92,43832.39,43543.04,43770.01,42322.64,43451.32,44322.3,45925.71,46350.41,45207.54,43602.33,44162.08,45627.52,43084.7,45895.15,44885.93,44206.55,43482.72,44883.77126,48162.47962,54180.10608,63820.54577,54153.78041,61973.21876,66688.46538,84668.40247,51169.34836,44754.86471,36665.15424,38989.51821,32579.69222
,31,14,3114XXRP,15248.17,20122.44,20348.87,19862.69,21316.75,18240.53,17244.05,15762.76,17469.27,17880.1,15386.54,17797.21,16144.97,17621.74,15696.39,19096.12,16180.55,15913.92,15522.45,16734.38,16023.59,15649.96,17808.68,14855.47,15042,15384.06,17050.12,17219.29,17561.52,17191.74,15829.17,15714.26,15949.86,16285.79,14482.84,17670.52,17018.42,16053.75,14431.39,16003.02263,17148.01761,19179.86988,22497.93158,19223.08628,21778.99317,23156.58646,29146.45192,17610.61288,15416.60641,12648.81284,13446.67116,11164.99558
,31,16,3116XXRP,3430.28,4097.04,3376.4,4924.57,8213.54,10130.12,10269.45,11162.55,14354.4,17873.02,12974.87,13133.15,13180.06,13413.28,11748.4,13318.44,14330.72,17635.69,10619.61,12083.31,12585.22,10750.99,17962.81,8634.82,9725.45,9622.63,8897.05,8529.73,7835.98,6675.35,6041.15,10085.31,5691.99,4509.26,3906.98,3391.25,3124.14,3200.59,3019.24,1776.236947,1137.551319,513.9184544,0,0,0,0,0,0,0,0,0,0
,31,17,3117XXRP,5182.88,9820.24,8844.97,8816.51,10488.59,7329.09,9069.78,8090.36,7631.1,6797.73,6620.9,7404.7,5465.73,6881.62,8472.75,8851.34,7467.24,7737.22,7006.63,7557.84,7250.32,7624.34,7111.43,7059.48,10134.41,6442.25,7303.58,7099.04,9200.09,8038.34,7376.78,7224.16,6789.05,7808.09,6648.79,7199.2,7072.48,8544.66,7661.51,7502.692947,8016.26515,8932.886549,10515.56848,8817.981409,9944.308482,11030.04595,13847.2925,8333.551757,7214.985293,6010.812487,6419.87195,5357.863601
,31,18,3118XXRP,1618.72,6665.75,19441.74,710.46,699.56,730.92,844.31,1175.05,1889.21,6560.04,4867.49,29.49,9.6,15.93,6.27,6.4,8.59,-31.97,,-9.47,0,-5,,,,-0.75,9.97,-9.88,,19.94,,39.96,559.66,2226.2,2504.37,4250.95,5466.41,7563.22,11766.47,11766.47,13882.13512,17888.47496,23760.88845,22559.5956,28264.15777,32999.91862,44971.29341,28928.80804,27386.54435,23879.0933,26762.50315,23282.2901
,31,19,3119XXRP,6.12,51.52,21.71,19.11,3.36,2.91,56.27,71.32,21.34,-15.48,54.16,34.43,2.91,172.81,86.62,64.89,33.35,34.64,64.48,52.46,53.98,38.05,61.75,51.8,7.76,60.78,20.08,27.43,58.66,27.02,33.1,41.81,54.02,49.05,28.02,53.75,5.82,28.14,19.73,26.88257895,27.95356979,30.9544665,33.97741489,29.72760812,34.52621695,30.90559433,40.88876146,21.21328948,15.66080002,13.00262842,11.44626215,7.850228592
,31,20,3120XXRP,6743.07,7951.4,6697.01,7485.33,7937.97,7841.35,7840.07,5515.73,6267.54,8012.09,5936.6,5727.95,5002.31,6812.91,6071.52,6412.07,6515.66,7765.07,7975.39,7112.52,7604.43,7674.51,8515.53,6133.6,8325.31,7614.91,6758.53,7011.81,8244.86,6164.09,5886.67,6207.33,5381.94,7213.63,5842.76,5939.93,5329.08,5639.27,5663.45,5397.537158,5543.283854,6005.27777,6852.440136,5736.851632,6167.512775,6529.704336,8120.502426,4718.850047,3989.165452,3273.095749,3331.59766,2643.645748
,31,21,3121XXRP,4124.29,4374.62,5441.69,4476.44,4880.33,4990.17,4475.87,4585.14,4709.8,4931.37,4682.37,4333.67,4176.38,3850.84,3706.26,4118.72,4431.11,4428.97,4411.45,4319.97,3700.75,3355.92,3666.81,3728.02,3757.89,3305,3413.41,3574.72,3848.65,3754.14,3971.43,3850.45,3897.04,3538.95,3582.52,3357.77,3831.83,3772.88,3672.37,3662.634526,3989.51444,4495.510034,5277.68754,4480.94585,5146.057612,5565.753752,7040.708088,4234.162565,3688.524055,3019.412449,3195.713352,2680.510517
,31,22,3122XXRP,10447.51,14120.32,11526.43,10659.92,10941.76,11490.41,11289.53,8803.02,8389.12,7429.14,7527.21,7197.18,6107.84,6606.56,7501.31,7351.07,6691.95,8302.2,5724.99,7796.07,6183.27,7630.75,8685.78,7018.11,8455.97,7257.41,7615.92,7125.07,7723.95,7971.62,8035.48,7064.9,7102.69,8131.51,9092.23,8692.57,8660.77,8161.01,6784.87,8146.207684,8803.729342,9760.083331,11548.13976,9955.39975,11367.17091,12414.55808,15851.01257,9653.064846,8436.539496,6917.359595,7367.228791,6181.89978
,31,23,3123XXRP,16748.32,21218.38,21243.26,20723.35,21072.65,21712.42,20246.15,19674.48,19507.9,21743.62,20380.44,19677.46,17106.89,19893.07,19858.68,20855.19,23053.28,21363.56,21807.79,24578.07,25822.84,22446.82,24268.22,20242.79,20548.17,18878.85,20203.47,21318.06,22650.71,26231.37,21177.15,17603.98,16741.42,18044.29,16357.26,17849,24083.79,17425.52,21771.37,18188.04437,19332.43453,21801.96476,25517.13534,21746.10779,24539.78552,26060.98793,32413.48112,19256.90331,16639.97715,13562.2329,14751.90062,12373.03923
,31,24,3124XXRP,3507.29,5271.89,4958.15,4222.73,4295.04,3664.48,3742.47,4057.27,3929.6,4124.28,4084.29,2569.41,2796.61,2918.04,3618.65,3620.79,4151.44,4550.59,3475.03,3627.83,3093.42,3823.57,3481.99,3223.83,4003.95,3812.3,4290.22,4695.04,8169.73,12908.17,10221.29,5462.83,3855.48,4091.32,3346.95,4683.12,6960.44,4193.99,5016.15,6232.649368,6712.681358,7463.505278,8763.883969,7290.378481,8052.894491,8357.862222,10088.42493,5733.603351,4653.403769,3766.308811,4462.815088,4064.244048
,31,25,3125XXRP,7014.28,9873.23,9697.43,9062.83,9999.55,8996.17,13080.1,11709.04,10535.56,13979.14,11882.46,10236.5,8609.84,9171.78,8716.86,9622.01,11462.91,10033.8,10364.22,9710.05,9936.26,8781.14,8519.6,7162.33,8672.89,7535,8134.75,7740.94,7945.34,8459.73,9307.9,6446,7338.05,8615.3,6513.48,7767.42,9294.44,8947.99,9677.62,8074.587368,8757.715332,10042.83419,12013.38657,10317.90648,11776.88033,12857.54415,16429.80985,10045.58307,8838.826472,7269.776674,7794.600365,6658.292712
,31,26,3126XXRP,6880.81,9291.97,8070.01,7117.28,8056.98,7133.51,8075.12,7802.42,7469.51,10149.79,7729.55,7026.26,7145.8,6393.58,5778.12,6473.42,8187.43,6201.97,5936.04,5852.61,6022.98,5118.21,4740.5,5356.08,5589.08,4625.88,4709.68,4654.94,5023.48,6068.62,5475.88,5182.89,6811.33,7789.84,5834.57,8760.28,12498.32,8029.73,8074.3,8565.128737,9590.292706,11300.52259,13892.33892,12206.40926,14546.82848,16326.40273,21485.0626,13407.28192,12039.93174,10075.84205,10976.35458,9333.977412
,31,27,3127XXRP,1155.11,1861.76,1603.17,1538.92,1484.82,1365.56,1132.61,1088.52,1443.63,842.54,784.24,966.04,840.76,887.03,722.49,742.8,824.48,760.1,804.92,767.56,689.87,644.56,559.02,767.36,757.38,820.27,616.48,871.3,1060.98,1339.55,1134.92,904.77,666.46,899.28,771,1008.97,1141.71,1157.12,1411.46,1185.569158,1313.43079,1514.679702,1826.881985,1564.846678,1830.298772,2006.249001,2610.544252,1584.329089,1407.666344,1181.478855,1313.45181,1138.72603
,31,28,3128XXRP,691.41,803.02,996.57,807.05,552.07,609.49,554.28,534.67,560.03,539.47,458.89,457.47,451.75,433.1,382.44,375.57,423.22,345.37,356.81,308.02,354.7,411.68,216.01,318.13,304.95,225.08,265.85,259.29,272.71,386.91,380.75,285.15,284.54,428.05,427.1,442.8,687.68,614.4,803.29,574.9953158,646.753627,769.1629039,973.4365623,860.3539852,1038.866331,1176.36655,1558.336749,982.364829,890.8881047,751.5917546,828.5857243,716.6847078
,31,29,3129XXRP,4670.74,5949.14,6709.52,5009.73,5363.29,4270.4,4517.24,4191.45,4424.01,4092.19,4407.03,5238.16,4177.88,4162.4,4731.93,5186.19,3925.86,3804.99,4578.67,4281.71,4375.65,4511.76,4079.06,4072.93,4078.33,4144.11,4312.79,4003.6,4323.78,4944.11,4261.62,4308.57,4349.33,4286.02,3637.02,4156.59,3870.68,3826.36,4674.11,4141.170105,4420.170079,4958.27082,5880.061889,4959.977234,5639.898362,6021.564833,7618.122744,4599.01909,3978.795226,3233.721879,3467.522429,2887.440398
,31,30,3130XXRP,2434.99,2850.3,3492.91,3166.28,4079.6,3390.36,4374.64,3957.39,3854.84,4379.96,3938.73,3945.28,3171.62,2870.92,3374.08,3746.88,4416.01,3996.97,3673.38,3557.85,4092.03,3383.78,3063.12,3383.24,3309.45,3122.84,4020.64,3044.5,3261.8,3889.38,2846.3,2624.52,2196.98,3257.66,2573.02,2166.84,2261.82,3053.87,2621.7,2401.905579,2481.910908,2760.974246,3149.627739,2534.982749,2784.866423,2863.8135,3445.42571,2079.058771,1733.647289,1367.689124,1469.17885,1183.554816
,31,31,3131XXRP,1249.35,1205.78,1714.03,2174.53,1438.7,1500.28,1993.9,2364.74,1266.04,1570.76,1903.71,1422.29,1327.58,1098.36,1616.75,1364.79,1443.48,1681.38,1839.58,1717.99,1672.09,1373.74,1441.36,2183.74,2445.67,2551.11,2812.44,3148.27,4914.98,6929.1,7022.93,1984.36,2008.75,2312.21,1854.3,2607.15,2699.9,2328.66,2522.04,3318.875105,3519.212733,3867.027004,4365.093538,3472.243642,3743.065772,3758.50903,4394.853048,2410.453498,1892.292943,1512.281959,1800.345196,1764.919579
,31,32,3132XXRP,5455.51,8885.14,14354.41,4114.74,5903.93,5784.23,5183.9,4599.2,5449.92,5250.46,6855.63,6380.6,5439.29,6269.24,6263.55,8193.31,5042.28,5706.13,6265.37,4605.36,7060.96,5658.5,6110.98,4586.18,5915.88,5985.19,5383.94,4112.41,5245.87,5363.62,4594.43,4862.13,4612.25,4369.49,6075.39,4683.82,4533.55,5701.4,3673.4,4490.112947,4593.450429,5210.993164,6065.109867,5142.445909,5683.662001,6090.534463,7793.907257,4700.094533,3965.775446,3200.594531,3366.353723,2735.043104
,31,33,3133XXRP,3803.37,5358.66,4387.79,4574.31,3961.07,3862.92,4146.19,3692.47,3738.58,5360.07,4822.91,3138.79,3689.28,3378.05,3236.13,4034.17,5077.94,4787.89,4301.77,4206.39,3486.79,3739.34,4505.91,3727.58,5063.83,4846.17,5015.19,5420.94,8821.9,10654.54,7017.27,3890.93,3677.87,4224.22,3418.61,4034.39,6346.83,4284.1,4996.8,5411.783053,5757.097358,6288.633979,7181.876971,5921.648654,6412.293345,6630.120428,8004.56483,4555.576515,3739.516944,3150.633364,3708.37172,3236.714315
,31,34,3134XXRP,12081.99,15127.01,14060.68,13779.79,16684.21,14100.82,15920.44,16057.83,14049.71,18659.84,16737,14786.53,15553.62,16820.19,16329.46,17872.67,17914.73,14668.68,15971.85,14023.17,13403.78,14865.36,14193.39,11209.89,12012,10869.31,11467.03,12023.62,12006.25,14125.23,12176.52,10269.74,12331.4,13307.29,10829.44,13809.6,14494.24,12569.97,12975.36,12408.59758,13396.29986,15128.7017,18259.68377,15838.45292,18172.98138,19707.27672,25072.15622,15195.33436,13348.15493,10930.55379,11793.60408,9893.917368
,31,35,3135XXRP,1437.87,1825.84,1662.36,1389.11,1268.29,1713.82,1290,1326.62,1943.19,2222.53,2621.62,1417.69,1527.24,1470.47,1317.78,2063.5,1941.9,1961.13,1800.12,1668.89,2195.4,2044.84,1539,1139.61,1253.09,1086.86,1139.8,1647.4,1356.4,1931.35,1871.71,1385.02,1569.46,1780.98,1430.5,1550.28,1646.7,1433.38,1639.6,1521.829316,1631.816756,1910.674085,2359.02575,2043.665362,2332.7927,2508.784414,3146.81346,1866.112413,1642.106695,1322.381663,1428.692424,1217.661659
,31,36,3136XXRP,1044.57,1948.7,1134.56,267.91,146.46,595.03,695,340,1829,2206.5,1167.85,1294.75,1337,2190.25,2207,3076,3706.5,5413.9,2945,3271,3070,2878,3782,1499,1560,1007,1089.5,529,297,179,116,109,69,31.9,233.44,748.07,1134.09,558.62,742.04,0,0,0,0,0,0,18.42167302,44.24223907,70.69547033,60.04928072,31.34595233,2.084987113,0
,31,37,3137XXRP,2696.84,3330.4,3269.11,3256.07,3067.26,3364.11,3309.93,3215.19,2556.28,2599.2,2559.15,2173.15,2566.59,2583.04,2714.24,2368.46,2601.71,2901.72,2609.32,2716.67,2425.61,2640.35,3160.27,2926.75,2569.2,2680.46,3267.71,2259,2495.87,2437.1,2728.32,2477.15,2598.23,2303.97,2296.49,2409.15,2233.16,2027.33,2208.17,2189.333632,2288.402963,2463.062291,2801.663402,2351.144234,2646.427897,2752.08903,3405.813705,2082.173539,1749.568261,1385.334141,1414.417701,1158.958943
,31,38,3138XXRP,99251.09,84485.51,86597.27,88508.6,89669.46,88478.65,78534.33,90110.59,77208.39,86927.3,73284.06,91464.8,94461.38,97398.99,80953.19,76657.39,82279.36,86874.13,89799.91,66229.54,75312.64,76536.87,76317.03,79825.88,73227.01,78663.8,76714.37,67684.29,72487,72357.41,79883.79,63936.5,78451.73,65769.2,69878.34,75247.87,83693.32,72369.66,83599.59,75735.60621,80307.50166,90164.55823,106742.389,90809.73902,104944.9382,113214.932,145868.3815,89319.39609,78158.84,64131.30285,68131.21308,57560.07331
,31,40,3140XXRP,62151.07,62368.99,61839.3,62675.59,62169.84,61211.24,63445.37,61710.49,62753.52,60202.37,57054.18,63222.91,59490.98,61851.4,55426.03,60250.61,58384.48,54755.05,56659.43,58216.69,56934.79,56579.65,55252.85,54154.02,56999.43,56175.86,56599.55,54933.37,53000.08,55214.63,57947.55,54893.15,58888.84,59017.53,57627.55,57908.44,55999.68,58988.14,58784.04,57886.82411,62378.83497,70377.765,83552.05009,71098.14288,81480.18957,88194.53328,112981.3912,68877.74503,60523.17918,49409.6296,52361.97287,43848.0448
,31,41,3141XXRP,918.5,516,433,767,565.5,781.5,655.99,384,608,1543.37,1305,872.25,969.5,1017,905.68,1494,1020.97,933.47,797.94,1206.91,1129.94,1430.86,1048.38,906,909.47,985.34,1342.41,810.88,794.53,1358.82,1802.14,963.46,1476.96,2025.69,2190.51,1583.55,1413.24,1999.77,2194.39,1927.365579,2158.424397,2525.706377,3158.57564,2792.109053,3304.266903,3663.679746,4808.138297,3034.789427,2705.164052,2231.972391,2420.302469,2095.267245
,31,42,3142XXRP,5608.48,5465.43,5366.05,5629.97,5929.79,6642.15,5911.59,5331.78,5476.72,5452.65,4628.43,5251.71,5443.35,5665.75,5500.83,4944.15,6526.3,5585.58,5094.12,5528.48,5333.91,6030.03,6234.94,5570.95,5594.67,5337.51,5601.94,5814.86,4852.41,6846.81,5232.91,5328.39,5829.07,5117.02,5095.29,4888.35,5193.75,5930.21,5903.68,5405.416684,5745.708662,6367.824624,7519.804047,6420.764405,7325.807127,7863.686861,9947.650029,6009.090595,5273.504662,4236.743661,4586.452828,3806.796259
,31,44,3144XXRP,2609.2,2651.99,2516.98,2226.73,1532.07,2005.89,1910.87,1856.04,1696.97,1342.5,1958.58,1842.22,2186.94,2049.32,2351.14,2711.32,1983.3,1993.63,1674.45,2185.96,2605.13,1616.95,1387.45,1457.71,2273.53,1776.38,1970.31,1659.08,1525.56,2460.89,2346.22,1933.74,1980.59,2328.69,2005.41,2304.71,2711.7,2765.48,2511.43,2469.451421,2735.287652,3245.60821,3920.930715,3362.982038,3883.603913,4332.303437,5632.843429,3499.151042,3103.204815,2543.427599,2774.113468,2375.815532
